Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢦꣁꢥ꣄ꢣꣁ,बा॑न्दा॑,பொ3ந்தொ3,po'ndo',pOndO,pŏndŏ,pon̪d̪o,hole,ஓட்டை 
ꢨꣁꢥ꣄ꢣꢸꢬ꣄,सुन्दुर्,ஸுந்து3ர்,bo'ndur,bOndur,bŏndur,bon̪d̪uɾ,sea,கடல் 
ꢆꢥ꣄ꢣꢸꢬꢸꢡꢷꢬꢸ,सुन्दुरुतीरु,ஸுந்து3ருதீரு,unduruteeru,undurutIru,undurutīru,un̪d̪uɾut̪iːɾu,sea shore,கடற்கரை 
ꢓꢠ꣄ꢞꢪ꣄,खण्डम्,க2ண்ட3ம்,khand'am,khaNDam,khaṇḍam,kʰəɳɖəm,continent,கண்டம் 
ꢗꢶꢞꢵꢫ꣄ꢣꢾꢞꢸꢜꣁ,चिडाय द॑गुटा॑,சிடா3ய்தெ3கு3டொ,chid'aayde'd'ut'o',ciDAydEDuTO,ciḍāydĕḍuṭŏ,t͡ʃɪɖɑːjd̪eɖuʈo,granite,கருங்கல் 
ꢒꢭꢣꢾꢔꢸꢜꣁ,कलद॑गुटा॑,களதெ3கு3டொ,kalade'gut'o',kaladEguTO,kaladĕguṭŏ,kələd̪eguʈo,granite,கருங்கல் 
ꢡꢷꢬꢸ,तीरु,தீரு,teeru,tIru,tīru,t̪iːɾu,"land, bank",கரை 
ꢗꢶꢞꢪꢡ꣄ꢡꢶ,चिडमत्ति,சிட3மத்தி,chid'amatti,ciDamatti,ciḍamatti,t͡ʃɪɖəmət̪t̪ɪ,clay,களிமண்
ꢗꢶꢔꢸꢜ꣄ꢜꢪ꣄ꢡꢡꢶ,चिगुट्टमत्ति,சிகு3ட்டமத்தி,chigut't'amtati,ciguTTamtati,ciguṭṭamtati,t͡ʃɪguʈʈəmt̪ət̪ɪ,clay,களிமண்
ꢣꢵꢬꢸ,दारु,தா3ரு,daaru,dAru,dāru,d̪ɑːɾu,ore,கனிமம் 
ꢤꢵꢡꢸ,धतु,தா4து,dhaatu,dhAtu,dhātu,d̪ʰɑːt̪u,ore,கனிமம் 
ꢬꢵꢠ꣄,राण्,ராண்,raan,rAN,rāṇ,ɾɑːɳ,forest,காடு 
ꢮꢥꢪ꣄,वनम्,வனம்,vanam,vanam,vanam,ʋən̪əm,forest,காடு 
ꢪꢷꢜꢸ ꢡꢳꣁ,मीटु तळा॑,மீடு தளொ,meet'u tal'o',mITu taLO,mīṭu tal̤ŏ,miːʈu t̪əɭo,back-water,காயல் 
ꢒꣃꢭꣁ,कौला॑,கௌலொ,kaulo',kaulO,kaulŏ,kəulo,canal,கால்வாய் 
ꢮꢬꣁ,वरा॑,வரொ,varo',varO,varŏ,ʋəɾo,air,காற்று 
ꢪꢬꢶꢥ꣄,मरिन्,மரின்,marin,marin,marin,məɾɪn̪,,கானல் நீர்கானல் 
ꢦꢥ꣄ꢪꢬꢶꢥ꣄,पन्मरिन्,பன்மரின்,panmarin,panmarin,panmarin,pən̪məɾɪn̪,,கானல் நீர்கானல் 
ꢲꢷꢬ꣄ ,हीर्,ஹீர்,heer,hIr,hīr,ɦiːɾ,well,கிணறு 
ꢕꢸꢦꣁ,घुपा॑,கு4பொ,ghupo',ghupO,ghupŏ,gʰupo,cave,குகை 
ꢱꣁꢬꣁ,स॑रा॑,ஸொரொ,so'ro',sOrO,sŏrŏ,s̪oɾo,pond,குட்டை 
ꢱꢸꢥ꣄ꢣꢸꢬꢸꢒꢸꢒ꣄ꢰꢶꢱꢸꢥ꣄ꢡꢸꢬꢲꢷꢦꢸ,सुन्दुरु कुक्षि,ஸுந்து3ரு குக்ஷி,sundurukukshisunturaheepu,sundurukukSisunturahIpu,sundurukukṣisunturahīpu,s̪un̪d̪uɾukukʂɪs̪un̪t̪uɾəɦiːpu,gulf,குடா 
ꢱꢸꢥ꣄ꢣꢸꢬꢸꢒꢸꢒ꣄ꢰꢶꢱꢸꢥ꣄ꢡꢸꢬꢲꢷꢦꢸ,सुन्तुर् हीपु,ஸுந்துர் ஹீபு,sundurukukshisunturaheepu,sundurukukSisunturahIpu,sundurukukṣisunturahīpu,s̪un̪d̪uɾukukʂɪs̪un̪t̪uɾəɦiːpu,gulf,குடா 
ꢨꢸꢱꢸꢪ꣄ꢨꢸꢞ꣄ꢞꣁ,बुसुम्बुड्डा॑,பு3ஸும்பு3ட்3டொ3,busumbud'd'o',busumbuDDO,busumbuḍḍŏ,bus̪umbuɖɖo,bubble,குமிழி 
ꢓꣃꢬꢶ,खौरि,கௌ2ரி,khauri,khauri,khauri,kʰəuɾɪ,"pond, tank, pool",குளம் 
ꢕꢷꢬ꣄,धीर्,கீ4ர்,gheer,ghIr,ghīr,gʰiːɾ,pit,குழி 
ꢥꢶꢥ꣄ꢥꣁ,निन्ना॑,நிந்னொ,ninno',ninnO,ninnŏ,n̪ɪn̪n̪o,pit,குழி 
ꢔꢶꢬꢶ ꢬꢵꢠ꣄,गिरि राण्,கி3ரி ராண்,giri raan,giri rAN,giri rāṇ,gɪɾɪ ɾɑːɳ,mountain and its surrounding,குறிஞ்சி 
ꢣꣁꢖ꣄ꢔꢬ꣄,दा॑ङगर्,தொ3ங்க3ர்,do'ngar,dOGgar,dŏṅgar,d̪oŋgəɾ,hill,குன்று 
ꢒꢒꢸꢣ,ककुद,ககுத3,kakuda,kakuda,kakuda,kəkud̪ə,peak,கொடுமுடி 
ꢱꢖ꣄ꢔꢪꢪ꣄,सङगमम्,ஸங்க3மம்,sangamam,saGgamam,saṅgamam,s̪əŋgəməm,confluence,சங்கமம் 
ꢡꢭꢵꢡꢵꢪ꣄,तलाताम्,தளாதாம்,talaataam,talAtAm,talātām,t̪əlɑːt̪ɑːm,marshy land,சதுப்பு நிலம் 
ꢱꢥ꣄ꢣ꣄ꢫꢵ,सन्द्या,ஸந்த்3யா,sandyaa,sandyA,sandyā,s̪ən̪d̪jɑː,junction,சந்திப்பு 
ꢱꢾꢥ꣄ꢡꢸ,स॑न्दु,ஸெந்து,se'ntu,sEntu,sĕntu,s̪en̪t̪u,lane,சந்து 
ꢪꢲꢵꢱꢵꢔꢬꢪ꣄,महासागरम्,மஹாஸாக3ரம்,mahaasaagaram,mahAsAgaram,mahāsāgaram,məɦɑːs̪ɑːgəɾəm,ocean,சமுத்திரம் 
ꢗꢶꢞꢵꢫ꣄,चिडाय्,சிடா3ய்,chid'aay,ciDAy,ciḍāy,t͡ʃɪɖɑːj,gravel,சரல் 
ꢗꢶꢞꢫ꣄ꢣꢾꢫ꣄ꢞꣁ,चिडाय् द॑य्डा॑,சிடா3ய்தெ3ய்டொ3,chid'ayde'yd'o',ciDaydEyDO,ciḍaydĕyḍŏ,t͡ʃɪɖəjd̪ejɖo,gravel stone,சல்லி 
ꢮꢵꢜ꣄,वाट्,வாட்,vaat',vAT,vāṭ,ʋɑːʈ,road,சாலை 
ꢬꢾꢱ꣄ꢡ,र॑स्त,ரெஸ்த,re'sta,rEsta,rĕsta,ɾes̪t̪ə,road,சாலை 
ꢡꣂꢱ꣄,तोस्,தோஸ்,tos,tos,tos,t̪oːs̪,peak,சிகரம் 
ꢪꣁꢱ꣄ꢫꢵꢥ꣄,मा॑स्यान्,மொஸ்யான்,mo'syaan,mOsyAn,mŏsyān,mos̪jɑːn̪,burning ground,சுடுகாடு 
ꢤꢮꢵꢮꢵꢜ꣄,धवावाट्,த4வாவாட்,dhavaavaat',dhavAvAT,dhavāvāṭ,d̪ʰəʋɑːʋɑːʈ,sub-way/tunnel,சுரங்கப்பாதை 
ꢕꢸꢮ꣄ꢮꣁ ,घुव्वा॑,கு4வ்வொ,ghuvvo',ghuvvO,ghuvvŏ,gʰuʋʋo,tunnel/mine,சுரங்கம் 
ꢃꢮꢬ꣄ꢡꢸ,आवर्तु,ஆவர்து,aavartu,Avartu,āvartu,ɑːʋəɾt̪u,whirlpool,சுழல் 
ꢃꢮꢬ꣄ꢡꢸꢮꢬꣁ,आवर्दु वरा॑,ஆவர்து வரொ,aavartuvaro',AvartuvarO,āvartuvarŏ,ɑːʋəɾt̪uʋəɾo,whirlwind,சுழற்காற்று 
ꢱꢸꢬꢶꢮꢬꣁ ,सुरिवरा॑,ஸுரிவரொ,surivaro',surivarO,surivarŏ,s̪uɾɪʋəɾo,storm,சூறாவளி 
ꢬꢪꢡ꣄ꢡꢶ,रमत्ति,ரமத்தி,ramatti,ramatti,ramatti,ɾəmət̪t̪ɪ,red soil,செம்மண் 
ꢦꣁꢜ꣄ꢒ꣄ꢫꢵꢜ꣄,पा॑ट्क्याट्,பொட்க்யாட்,po't'kyaat',pOTkyAT,pŏṭkyāṭ,poʈkjɑːʈ,slum,சேரி 
ꢗꢒ꣄ꢒꢶꢭ꣄,सक्किल्,சக்கில்,chakkil,cakkil,cakkil,t͡ʃəkkɪl,mud,சேறு 
ꢪꢵꢬ꣄ꢔꢪ꣄,मार्गम्,மார்க3ம்,maargam,mArgam,mārgam,mɑːɾgəm,path,தடம் 
ꢧꢹꢭꢸꢡꢳꣁ,फूलुतळा॑,பூ2லுதளொ,phoolutal'o',phUlutaLO,phūlutal̤ŏ,pʰuːlut̪əɭo,tank (with flowers),தடாகம் 
ꢦꢷꢒ꣄ ꢥꢴꢷꢡ꣄ꢡ ꣄ꢢꢵꢪ꣄,पीक् न्हीत्त थाम्,பீக் நீ:த்த தா2ம்,peek nheetta thaam,pIk nhItta thAm,pīk nhītta thām,piːk n̪ɦiːt̪t̪ə t̪ʰɑːm,barren land,தரிசுநிலம் 
ꢡꢭꢪ꣄,तलम्,தலம்,talam,talam,talam,t̪ələm,floor,தளம் 
ꢩꢸꢡꢭꢪ꣄,भूतलम्,பூ4தலம்,bhutalam,bhutalam,bhutalam,bʰut̪ələm,floor,தளம் 
ꢤꢵꢡꢸ,धातु,தா4து,dhaatu,dhAtu,dhātu,d̪ʰɑːt̪u,ore,தாது 
ꢤꢵꢡꢸꢮꢱ꣄ꢡꢸ,धतुवस्तु,தா4துவஸ்து,dhaatuvastu,dhAtuvastu,dhātuvastu,d̪ʰɑːt̪uʋəs̪t̪u,mineral,தாதுப்பொருள் 
ꢭꢵꢜ꣄,लाट्,லாட்,laat',lAT,lāṭ,lɑːʈ,wave,திரை 
ꢆꢳꢵ ꢔꣁꢳꣁ,हुळा गा॑ळा॑,ஹுளா கொ3ளொ,ul'aa go'l'o',uLA gOLO,ul̤ā gŏl̤ŏ,uɭɑː goɭo,lava,தீப்பிழம்பு 
ꢣꢷꢦ ꢔꢬ꣄ꢦꢸ,दीप गर्पु,தீ3ப க3ர்பு,deepa garpu,dIpa garpu,dīpa garpu,d̪iːpə gəɾpu,penisula,தீபகற்பம் 
ꢣꢶꢮꢸ,दीवु,தீ3வு,divu,divu,divu,d̪ɪʋu,island,தீவு 
ꢡꢵꢬꢸ ꢱ꣄ꢡꢭ꣄,तारु स्थल्,தாரு ஸ்த2ல்,taaru stal,tAru stal,tāru stal,t̪ɑːɾu s̪t̪əl,har bour,துறைமுகம் 
ꢤꢹꢳꢶ,धूळि,தூ4ளி,dhool'i,dhULi,dhūl̤i,d̪ʰuːɭɪ,dust,தூசி 
ꢙꢾꢙ꣄ꢙꢸ,जेज्जु,ஜெஜ்ஜு,je'jju,jEjju,jĕjju,d͡ʒed͡ʒd͡ʒu,dust,தூசி 
ꢮꢷꢡ꣄,वीत्,வீத்,veet,vIt,vīt,ʋiːt̪,street,தெரு 
ꢦꢳꣁ,पळा॑,பளொ,pal'o',paLO,pal̤ŏ,pəɭo,street,தெரு 
ꢣꢶꢒꢥ꣄ꢡꢸ,दिकन्तु,தி3கந்து,dikantu,dikantu,dikantu,d̪ɪkən̪t̪u,hori zon,தொடுவானம் /அடிவானம்
ꢥꢾꢣ꣄ꢣꢶ,न॑द्दि,நெத்3தி3,ne'ddi,nEddi,nĕddi,n̪ed̪d̪ɪ,river,நதி 
ꢩꢸꢛ꣄~,भुञ्~,பு4இ~,bhunj~,bhuJ~,bhuñ~,bʰuɲ~,land,நிலம் 
ꢗꣀꢭꣁ,चैला॑,சைலொ,chailo',cailO,cailŏ,t͡ʃəɪlo,shade,நிழல் 
ꢥꢷꢞꣁ,नीडा॑,நீடொ3,need'o',nIDO,nīḍŏ,n̪iːɖo,shade,நிழல் 
ꢦꢥꢶ,पनि,பனி,pani,pani,pani,pən̪ɪ,water,நீர் 
ꢂꢮ꣄ꢬꢶ,अव्रि,அவ்ரி,avri,avri,avri,əʋɾɪ,whirlpool,நீர்ச்சுழி 
ꢑꢬꢶ,औरि,ஒளரி,auri,auri,auri,əuɾɪ,whirlpool,நீர்ச்சுழி 
ꢦꢥ꣄ꢬꢾꢪ꣄,पन्रेम्,பன்ரேம்,panre'm,panrEm,panrĕm,pən̪ɾem,reservoir,நீர்த்தேக்கம் 
ꢦꢥꢶ ꢱ꣄ꢢꢶꢡꢶ,पनि स्थिति,பனி ஸ்தி2தி,pani sthiti,pani sthiti,pani sthiti,pən̪ɪ s̪t̪ʰɪt̪ɪ,water level,நீர்மட்டம் 
ꢚꢬꢶ,झरि,ஜ2ரி,jhari,jhari,jhari,d͡ʒʰəɾɪ,water fall,நீர்வீழ்ச்சி /அருவி
ꢒꢱꢸ,कसु,கஸு,kasu,kasu,kasu,kəs̪u,fountain,நீரூற்று 
ꢦꢥ ꣄ꢤꢵꢪ꣄,पन्धाम्,பன் தா4ம்,pana dhaam,pana dhAm,pana dhām,pən̪ə d̪ʰɑːm,water current,நீரோட்டம் 
ꢦꢷꢥ꣄,फीन्,பீ2ன்,peen,pIn,pīn,piːn̪,foam,நுரை 
ꢂꢨ꣄ꢬꢥꢶ ꢤꢬꢶꢬ꣄,अब्रनि धरिर्,அப்3ரனி த4ரிர்,abrani dharir,abrani dharir,abrani dharir,əbɾən̪ɪ d̪ʰəɾɪɾ,sea and its surrounding,நெய்தல் 
ꢪꢲꢵ ꢕꢷꢬ꣄,महा घीर्,மஹாகீ4ர்,mahaa gheer,mahA ghIr,mahā ghīr,məɦɑː gʰiːɾ,va lley,பள்ளத்தாக்கு 
ꢦꢣꢵꢳ꣄,प्दाळ्,பதா3ள்,padaal',padAL,padāl̤,pəd̪ɑːɭ,lower world,பாதாளம் 
ꢱꢿꢡꢸ,सेदु,ஸேது,setu,setu,setu,s̪eːt̪u,bridge,பாலம் 
ꢮꢭꢸ ꢬꢵꢠ꣄,वळु राण्,வளு ராண்,valu raan,valu rAN,valu rāṇ,ʋəlu ɾɑːɳ,desert,பாலைவனம்/பாலை
ꢮꢭꢸ ꢮꢥ,वळु वन,வளு வன,valu vana,valu vana,valu vana,ʋəlu ʋən̪ə,desert,பாலைவனம்/பாலை
ꢦꢵꢬꣁ,पारा॑,பாரொ,paaro',pArO,pārŏ,pɑːɾo,rock,பாறை 
ꢆꢜꢵꢮ꣄,उटाव्,உடாவ்,ut'aav,uTAv,uṭāv,uʈɑːʋ,light/bright ness,பிரகாசம் 
ꢦ꣄ꢬꢒꢵꢰ꣄,प्रकाष्,ப்ரகாஷ்,prakaash,prakAS,prakāṣ,pɾəkɑːʂ,light/bright ness,பிரகாசம் 
ꢱꢪꢱ꣄ꢢꢭ꣄ ,समस्थल,ஸமஸ்த2ல்,samasthal,samasthal,samasthal,s̪əməs̪t̪ʰəl,plateau,பீடபூமி 
ꢚꢸꢛ꣄ꢙꢸ,झुञ्जु,ஜ2ஞ்ஜு,jhunju,jhuJju,jhuñju,d͡ʒʰuɲd͡ʒu,cyclone,புயல் 
ꢩꢸꢛ꣄,भुञ्,பு4இ~,bhunj,bhuJ,bhuñ,bʰuɲ,earth,புவி 
ꢤꢹꢳꢶ,धूळि,தூ4ளி,dhool'i,dhULi,dhūl̤i,d̪ʰuːɭɪ,dust,புழுதி 
ꢦꢥꢶ,पनि,பனி,pani,pani,pani,pən̪ɪ,water,புனல் 
ꢩꢸꢄ~ ꢓꢶꢠꣀꢥꢶ,भुइ~ खिणैनि,பு4இ~கி2ணைனி,bhui~ khinaini,bhui~ khiNaini,bhui~ khiṇaini,bʰuɪ~ kʰɪɳəɪn̪ɪ,earthquake,பூகம்பம் 
ꢩꢸꢒꢪ꣄ꢦꢸ,भुकम्पु,பு4கம்பு,bhukampu,bhukampu,bhukampu,bʰukəmpu,earthquake,பூகம்பம் 
ꢪꢃꢱꢸꢥ꣄ꢣꢸꢬ꣄,महासुन्दुर्,மஹாஸுந்து3ர்,maaasundur,maAsundur,maāsundur,məɑːs̪un̪d̪uɾ,ocean,பெருங்கடல் 
ꢪꢴꣁꢜ꣄ ꢚꢬꢶ,म्हा॑ट्झरि,மொ:ட் ஜ2ரி,mho't' jhari,mhOT jhari,mhŏṭ jhari,mɦoʈ d͡ʒʰəɾɪ,cataract,பேரருவி 
ꢩꢸꢬ꣄ꢒꣁ,भुर्का॑,பு4ர்கொ,bhurko',bhurkO,bhurkŏ,bʰuɾko,powder,பொடி 
ꢗꢹꢬ꣄ꢠꢸ,चूरणु,சூர்ணு,choornu,cUrNu,cūrṇu,t͡ʃuːɾɳu,powder,பொடி 
ꢲꢶꢬꣁ,हिरा॑,ஹிரொ,hiro',hirO,hirŏ,ɦɪɾo,pond/tank,பொய்கை 
ꢣꢪꢬ꣄ ꢡꢳꣁ,दमर्तळा॑,த3மர் தளொ,damar tal'o',damar taLO,damar tal̤ŏ,d̪əməɾ t̪əɭo,pond/tank,பொய்கை 
ꢱꢢꢶꢡꢶ,सथिति,ஸ்தி2தி,sathiti,sathiti,sathiti,s̪ət̪ʰɪt̪ɪ,level,மட்டம் 
ꢪꢡ꣄ꢡꢶ,मत्ति,மத்தி,matti,matti,matti,mət̪t̪ɪ,soil,மண் 
ꢮꢳꢸ,वळु,வளு,val'u,vaLu,val̤u,ʋəɭu,sand,மணல் 
ꢮꢳꢸꢡꢶꢦ꣄ꢦꣁ,वळुतिप्पा॑,வளுதிப்பொ,val'utippo',vaLutippO,val̤utippŏ,ʋəɭut̪ɪppo,shoal,மணல் திட்டு 
ꢮꢳꢸꢪꢶꢜ꣄ꢜꣁ,वळुमिट्टा॑,வளுமிட்டொ,val'umit't'o',vaLumiTTO,val̤umiṭṭŏ,ʋəɭumɪʈʈo,sand hill,மணல் தேரி 
ꢪꣁꢯ꣄꣄ꢫꢵꢥ꣄,मा॑श्यान्,மொஶன்,mo'shyaan,mOzyAn,mŏśyān,moʃjɑːn̪,burning/ burial ground,மயானம் 
ꢦꢷꢒꢸꢤꢬꢶꢬ꣄,पीकुधरिर्,பீகுத4ரிர்,peekudharir,pIkudharir,pīkudharir,piːkud̪ʰəɾɪɾ,paddy field and its surrounding,மருதம் 
ꢣꣁꢖ꣄ꢔꢬ꣄,दा॑ङगर्,தொ3ங்க3ர்,do'ngar,dOGgar,dŏṅgar,d̪oŋgəɾ,mountain,மலை 
ꢔꢶꢬꢶ,गिरि,கி3ரி,giri,giri,giri,gɪɾɪ,mountain,மலை 
ꢔꢶꢬꢶꢚꢶꢬ꣄ꢮꢵꢜ꣄,गिरि झिर्काव्,கி3ரிஜி2ர்காவ்,girijhirvaat',girijhirvAT,girijhirvāṭ,gɪɾɪd͡ʒʰɪɾʋɑːʈ,mountain slope,மலைச்சரிவு 
ꢡꣁꢖ꣄ꢔꢬ ꣄ꢮꢵꢜ꣄,दा॑ङगर्वाट्,தொ3ங்க3ர் வாட்,to'ngara vaat',tOGgara vAT,tŏṅgara vāṭ,t̪oŋgəɾə ʋɑːʈ,foot hill,மலைச்சாரல் 
ꢡꣁꢖ꣄ꢒꢬ꣄ꢡꣁꢬꢠ꣄,दा॑ङकर्तोरण्,தொ3ங்கர் தொரண்,to'nkarto'ran,tOGkartOraN,tŏṅkartŏraṇ,t̪oŋkəɾt̪oɾəɳ,mountain range,மலைத்தொடர்ச்சி 
ꢗꢦꢭ꣄,चपल्,சபல்,chapal,capal,capal,t͡ʃəpəl,lightning,மின்னல் 
ꢮꢶꢣ꣄ꢫꢸꢡ꣄,विद्युत,வித்3யுத்,vidyut,vidyut,vidyut,ʋɪd̪jut̪,lightning,மின்னல் 
ꢥꢴꢵꢥ꣄ꢮꢷꢡ꣄,न्हान्वीत्,நா:ன்வீத்,nhaanveet,nhAnvIt,nhānvīt,n̪ɦɑːn̪ʋiːt̪,lane,முடுக்கு 
ꢮꢥꢵꢥ꣄ꢡꢶꢬ,वनान्तिर,வனாந்தர்,vanaantira,vanAntira,vanāntira,ʋən̪ɑːn̪t̪ɪɾə,forest and surrounding,முல்லை 
ꢪꣁꢥꣁ,मा॑ना॑,மொனொ,mo'no',mOnO,mŏnŏ,mon̪o,cape,முனை 
ꢮꢬꣁ,वरा॑,வரொ,varo',varO,varŏ,ʋəɾo,"air, wind",வளி 
ꢂꢓꢵꢣꣁ,अखादा॑,அகா2தொ3,akhaado',akhAdO,akhādŏ,əkʰɑːd̪o,"gulf, bay",வளைகுடா 
ꢮꢵꢜ꣄,वाट्,வாட்,vaat',vAT,vāṭ,ʋɑːʈ,"way, path",வழி 
ꢮꢷꢡ꣄,वीत्,வீத்,veet,vIt,vīt,ʋiːt̪,street,வீதி 
ꢮꢾꢭ꣄ꢮꣁ,वेल्वो,வெல்வொ,ve'lvo',vElvO,vĕlvŏ,ʋelʋo,flood,வெள்ளம் 
ꢦ꣄ꢬꢮꢵꢲ,प्रवाह,ப்ரவாஹ்,pravaaha,pravAha,pravāha,pɾəʋɑːɦə,flood,வெள்ளம் 
ꢦꢥ꣄ꢰꢥ꣄ꢣꢶ,पन्सन्दि,பன்ஸந்தி3,panshandi,panSandi,panṣandi,pən̪ʂən̪d̪ɪ,strait,ஜலசந்தி 
